Mgf_Year,Car_Brand,Car_Model,City,State,Price,Kms,Engine_Type,EngineTransmission
2017,Honda,WRV 2017-2020 i-VTEC S,Noida, Noida,645000,48000,Petrol,Manual
2017,Honda,BR-V i-VTEC S MT,Sector 18, Noida,778000,21895,Petrol,Manual
2018,Honda,WRV 2017-2020 i-DTEC S,Sector 39, Noida,476000,51837,Diesel,Manual
2018,Honda,WRV 2017-2020 i-VTEC S,Noida, Noida,530000,70000,Petrol,Manual
2022,Honda,WR-V VX Diesel,Noida, Noida,1049000,25385,Diesel,Manual
2016,Honda,CR-V 2.0L 2WD AT,Chittaranjan, New Delhi,1490000,55000,Petrol,Automatic
2017,Honda,BR-V i-DTEC V MT,Ghaziabad, New Delhi,7000,62531,Diesel,Manual
2018,Honda,WRV 2017-2020 i-VTEC VX,Paschim Vihar, New Delhi,695000,41900,Petrol,Manual
2014,Honda,CR-V 2.4L 4WD AT AVN,Bengali Market, New Delhi,890000,68000,Petrol,Automatic
2017,Hyundai,Elite i20 2014-2017 Asta 1.2,Noida, New Delhi,602000,22231,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Asta,Sector 18, Noida,476000,64123,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Sportz Option,Sector 18, Noida,431000,73097,Petrol,Manual
2014,Hyundai,Grand i10 Asta,Noida, Noida,407000,38021,Petrol,Manual
2018,Hyundai,Elite i20 2017-2020 Petrol Asta Option,Noida, Noida,669000,39818,Petrol,Manual
2016,Hyundai,Elite i20 2014-2017 Sportz 1.2,Noida, Noida,516000,82809,Petrol,Manual
2019,Hyundai,Santro Sportz BSIV,Sector 39, Noida,492000,31157,Petrol,Manual
2016,Hyundai,Grand i10 Asta,Noida, Noida,425000,68000,Petrol,Manual
2012,Hyundai,i20 Asta 1.2,Sector 18, Noida,338000,39226,Petrol,Manual
2018,Hyundai,Grand i10 1.2 Kappa Asta,Noida, Noida,520000,63307,Petrol,Manual
2017,Hyundai,Elite i20 2014-2017 Sportz 1.2,Sector 39, Noida,540000,43456,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Sector 18, Noida,513000,68719,Petrol,Automatic
2017,Hyundai,Grand i10 1.2 Kappa Magna BSIV,Sector 18, Noida,431000,73253,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Magna BSIV,Sector 18, Noida,466000,32563,Petrol,Manual
2019,Hyundai,Elite i20 2017-2020 Magna Plus Diesel,Sector 18, Noida,658000,60699,Diesel,Manual
2017,Hyundai,Grand i10 1.2 Kappa Magna BSIV,Sector 18, Noida,479000,24376,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Magna BSIV,Sector 18, Noida,487000,21010,Petrol,Manual
2018,Hyundai,Grand i10 1.2 Kappa Magna AT,Sector 18, Noida,540000,43937,Petrol,Automatic
2015,Hyundai,Verna 1.6 VTVT S,Sector 18, Noida,586000,72498,Petrol,Manual
2020,Hyundai,Aura SX Plus Turbo,Sector 39, Noida,703000,63013,Petrol,Manual
2020,Hyundai,Aura S CNG,Sector 39, Noida,695000,49378,CNG,Manual
2018,Hyundai,Xcent 1.2 VTVT S,Sector 18, Noida,516000,34829,Petrol,Manual
2020,Hyundai,Aura S CNG,Sector 39, Noida,661000,75386,CNG,Manual
2016,Hyundai,Verna 1.6 VTVT AT SX,Sector 16, Noida,695000,58000,Petrol,Automatic
2022,Hyundai,Verna SX,Noida, Noida,1170000,32574,Petrol,Manual
2012,Hyundai,Verna 1.6 SX VTVT,Sector 16, Noida,385000,73000,Petrol,Manual
2019,Hyundai,Verna VTVT 1.6 AT SX Option,Noida, Noida,1087000,33103,Petrol,Automatic
2018,Hyundai,Verna VTVT 1.6 SX,Sector 18, Noida,742000,52146,Petrol,Manual
2018,Hyundai,Verna VTVT 1.6 SX,Noida, Noida,844000,42839,Petrol,Manual
2016,Hyundai,Verna 1.6 CRDI AT SX Option,Noida, Noida,496000,127766,Diesel,Automatic
2019,Hyundai,Verna VTVT 1.6 SX,Noida, Noida,925000,35000,Petrol,Manual
2018,Hyundai,Verna CRDi 1.6 AT SX Plus,Noida, Noida,916000,62687,Diesel,Automatic
2019,Hyundai,Verna CRDi 1.6 SX Option,Noida, Noida,981000,15163,Diesel,Manual
2011,Hyundai,Verna 1.4 VTVT,Sector 18, Noida,301000,49908,Petrol,Manual
2012,Hyundai,Verna 1.6 SX VTVT,Noida, Noida,383000,54668,Petrol,Manual
2019,Hyundai,Verna CRDi 1.6 SX,Noida, Noida,928000,49557,Diesel,Manual
2014,Hyundai,Verna 1.6 SX,Noida, Noida,400000,120000,Diesel,Manual
2022,Hyundai,Verna SX,Noida, Noida,1060000,30000,Petrol,Manual
2016,Hyundai,Creta 1.6 E Plus,Dwarka Sector-6, New Delhi,690000,85000,Petrol,Manual
2022,Hyundai,Venue SX Turbo iMT,Sector 18, Noida,1127000,8958,Manual,Manual
2016,Hyundai,Creta 1.4 CRDi Base,Noida, Noida,690000,71000,Diesel,Manual
2018,Hyundai,Creta 1.6 SX,Sector 39, Noida,968000,53315,Petrol,Manual
2016,Hyundai,Creta 1.6 VTVT SX Plus,Sector 16, Noida,785000,71000,Petrol,Manual
2017,Hyundai,Creta 1.6 SX,Noida, Noida,895000,72000,Petrol,Manual
2019,Hyundai,Creta 1.6 SX Option Executive,Noida, Noida,1050000,83000,Petrol,Manual
2019,Hyundai,Creta 1.6 SX,Sector 39, Noida,962000,20920,Petrol,Manual
2020,Hyundai,Creta SX BSVI,Sector 18, Noida,1222000,46945,Petrol,Manual
2018,Hyundai,Creta 1.6 VTVT SX Plus,Sector 39, Noida,865000,48729,Petrol,Manual
2016,Hyundai,Creta 1.6 SX Automatic Diesel,Noida, Noida,610000,100317,Diesel,Automatic
2019,Hyundai,Venue SX Turbo,Noida, Noida,887000,40678,Petrol,Manual
2020,Hyundai,Venue SX Plus Turbo DCT,Noida, Noida,932000,63462,Petrol,Automatic
2016,Hyundai,Creta 1.6 VTVT SX Plus,Sector 18, Noida,683000,122276,Petrol,Manual
2016,Hyundai,Creta 1.6 VTVT SX Plus Dual Tone,Noida, Noida,665000,73729,Petrol,Manual
2019,Hyundai,Venue SX Plus Turbo DCT,Noida, Noida,837000,92132,Petrol,Automatic
2018,Mahindra,KUV 100 NXT G80 K4 Plus 6Str,Pandav Nagar, New Delhi,410000,48000,Petrol,Manual
2018,Mahindra,Marazzo M8,Noida, New Delhi,848000,73937,Diesel,Manual
2020,Mahindra,Marazzo M8,Noida, New Delhi,969000,34576,Diesel,Manual
2019,Mahindra,Marazzo M2 BSIV,Noida, New Delhi,714000,45562,Diesel,Manual
2021,Mahindra,Thar LX 4-Str Convert Top AT BSVI,Noida, New Delhi,1495000,24000,Petrol,Automatic
2023,Mahindra,XUV300 W8 Opt,Noida, New Delhi,1285000,11000,Petrol,Manual
2019,Mahindra,XUV500 W7 AT,Sector 39, Noida,1121000,36838,Diesel,Automatic
2021,Mahindra,XUV300 W4 BSVI,Noida, Noida,765000,60000,Petrol,Manual
2021,Mahindra,Thar LX 4-Str Hard Top AT BSVI,Sector 18, Noida,1379000,41473,Petrol,Automatic
2021,Mahindra,Thar LX 4-Str Hard Top Diesel AT BSVI,Noida, Noida,1600000,30000,Diesel,Automatic
2022,Mahindra,XUV300 W4 BSVI,Noida, Noida,795000,38000,Petrol,Manual
2022,Mahindra,Scorpio S 11,Noida, Noida,1775000,34000,Diesel,Manual
2019,Mahindra,XUV300 W6 Diesel BSIV,Sector 18, Noida,749000,62238,Diesel,Manual
2023,Mahindra,XUV700 AX7L AT,Noida, Noida,2595000,6000,Automatic,Manual
2021,Mahindra,Thar LX 4-Str Hard Top AT BSVI,Sector 18, Noida,1326000,33891,Petrol,Automatic
2022,Mahindra,Thar LX 4-Str Hard Top AT BSVI,Noida, Noida,1675000,31000,Petrol,Automatic
2015,Mahindra,XUV500 W10 2WD,Noida, Noida,550000,101547,Diesel,Manual
2021,Mahindra,Thar LX 4-Str Hard Top Diesel BSVI,Noida, Noida,1675000,26000,Diesel,Manual
2021,Mahindra,Bolero Neo N10 BSVI,Noida, Noida,912000,25341,Diesel,Manual
2021,Maruti,Eeco CNG 5 Seater AC,Noida, Noida,542000,35023,CNG,Manual
2014,Toyota,Innova 2.5 G (Diesel) 7 Seater,Noida, Noida,612000,121048,Diesel,Manual
2020,Toyota,Innova Crysta 2.7 GX 7 STR AT,Noida, Noida,1750000,58000,Petrol,Automatic
2019,Toyota,Innova Crysta 2.7 GX AT BSIV,Noida, Noida,1750000,71000,Petrol,Automatic
2018,Toyota,Innova Crysta 2.8 ZX AT BSIV,Noida, Noida,1825000,97000,Diesel,Automatic
2022,Toyota,Innova Crysta 2.7 ZX 7 STR AT,Noida, Noida,2575000,17000,Petrol,Automatic
2018,Toyota,Innova Crysta 2.8 GX AT BSIV,Sector 18, Noida,1598000,86545,Diesel,Automatic
2018,Toyota,Innova Crysta 2.8 ZX AT BSIV,Noida, Noida,1794000,60692,Diesel,Automatic
2022,Toyota,Innova Crysta 2.4 ZX 7 STR AT,Sector 18, Noida,2540000,27666,Diesel,Automatic
2017,Toyota,Innova Crysta 2.4 VX MT BSIV,Noida, Noida,1700000,92000,Diesel,Manual
2021,Toyota,Innova Crysta 2.4 GX 7 STR AT,Noida, Noida,1900000,50000,Diesel,Automatic
2021,Toyota,Vellfire Executive Lounge BSVI,Rajender Nagar, New Delhi,9850000,36600,Petrol,Automatic
2019,Maruti,Ciaz Delta BSIV,Sector 18, Noida,869000,31431,Petrol,Manual
2015,Maruti,Swift Dzire VXI,Noida, Noida,397000,96525,Petrol,Manual
2022,Maruti,Swift Dzire ZXI BSVI,Noida, Noida,662000,33794,Petrol,Manual
2015,Maruti,Ciaz ZXi Plus,Noida, Noida,497000,59225,Petrol,Manual
2015,Maruti,Swift Dzire VXI,Noida, Noida,432000,24140,Petrol,Manual
2013,Maruti,Swift Dzire VXI,Noida, Noida,362000,78951,Petrol,Manual
2017,Maruti,Dzire 2017-2020 AMT ZXI Plus,Noida, Noida,538000,49165,Petrol,Automatic
2017,Maruti,Ciaz 1.4 AT Zeta,Sector 18, Noida,773000,23202,Petrol,Automatic
2016,Maruti,Ciaz VDi Plus,Noida, Noida,465000,78365,Diesel,Manual
2015,Maruti,Ciaz VXi,Sector 18, Noida,528000,56050,Petrol,Manual
2016,Maruti,Swift Dzire VXI,Noida, Noida,429000,80917,Petrol,Manual
2015,Maruti,Swift Dzire ZXI,Sector 18, Noida,534000,32905,Petrol,Manual
2018,Maruti,Ciaz 1.4 Sigma,Sector 18, Noida,761000,22547,Petrol,Manual
2018,Maruti,Ciaz 1.4 Sigma,Sector 18, Noida,688000,52662,Petrol,Manual
2018,Maruti,Ciaz 1.4 AT Alpha,Sector 18, Noida,709000,104059,Petrol,Automatic
2017,Maruti,Ciaz 1.4 AT Zeta,Sector 39, Noida,704000,63630,Petrol,Automatic
2018,Maruti,Vitara Brezza VDi,Noida, Noida,685000,21000,Diesel,Manual
2021,Maruti,S Cross Sigma,Sector 18, Noida,839000,32772,Petrol,Manual
2020,Maruti,S Cross Zeta,Noida, Noida,862000,8219,Manual,Manual
2018,Maruti,S Cross Zeta DDiS 200 SH,Noida, Noida,693000,45240,Diesel,Manual
2021,Maruti,Vitara Brezza LXI,Sector 18, Noida,680000,24672,Petrol,Manual
2018,Maruti,S Cross Zeta DDiS 200 SH,Noida, Noida,696000,72655,Diesel,Manual
2023,Maruti,Brezza Zxi BSVI,Noida, Noida,1190000,15000,Petrol,Manual
2018,Maruti,Vitara Brezza VDi Option,Noida, Noida,626000,75043,Diesel,Manual
2019,Maruti,Vitara Brezza VDi,Noida, Noida,332000,42112,Diesel,Manual
2018,Maruti,Vitara Brezza VDi Option,Noida, Noida,750000,60000,Diesel,Manual
2019,Maruti,S Cross Alpha DDiS 200 SH,Noida, Noida,690000,70000,Diesel,Manual
2023,Maruti,Grand Vitara Delta,Noida, Noida,1250000,10000,Petrol,Manual
2020,Maruti,Vitara Brezza VXI,Noida, Noida,814000,21560,Petrol,Manual
2023,Maruti,Brezza Lxi CNG,Noida, Noida,1000000,20000,CNG,Manual
2024,Maruti,Grand Vitara Alpha Plus Hybrid CVT BSVI,Prashant Vihar, New Delhi,2100000,3169,Automatic,Manual
2017,Tata,Tiago 1.2 Revotron XZ,Sector 16, Noida,395000,38000,Petrol,Manual
2018,Tata,Tiago 1.2 Revotron XTA,Noida, Noida,445000,55000,Petrol,Automatic
2022,Tata,Altroz XZA DCT BSVI,Sector 39, Noida,819000,17688,Petrol,Automatic
2022,Tata,Tiago XZ Plus CNG BSVI,Sector 18, Noida,698000,35945,CNG,Manual
2021,Tata,Tiago XZ,Sector 39, Noida,527000,31532,Petrol,Manual
2021,Tata,Altroz XZ Plus Turbo BSVI,Sector 18, Noida,748000,13218,Petrol,Manual
2021,Tata,Altroz XT BSVI,Noida, Noida,664000,29774,Petrol,Manual
2018,Tata,Tiago NRG Petrol,Noida, Noida,451000,41041,Petrol,Manual
2020,Tata,Altroz XZ BSVI,Noida, Noida,592000,52449,Petrol,Manual
2017,Tata,Tiago 1.2 Revotron XZA,Sector 18, Noida,415000,82422,Petrol,Automatic
2019,Tata,Tiago 1.05 Revotorq XT,Sector 39, Noida,463000,74448,Diesel,Manual
2023,Tata,Altroz XM Plus S CNG,Noida, Noida,850000,10000,CNG,Manual
2021,Tata,Tiago XT BSVI,Sector 18, Noida,530000,7432,Manual,Manual
2021,Tata,Altroz XZ Diesel BSVI,Noida, Noida,724000,60050,Diesel,Manual
2017,Tata,Tiago XZ,Noida, Noida,417000,59769,Petrol,Manual
2021,Tata,Tiago XZ Plus BSVI,Noida, Noida,595000,19591,Petrol,Manual
2020,Tata,Tiago XT BSVI,Noida, Noida,519000,21344,Petrol,Manual
2021,Tata,Altroz XZ Diesel BSVI,Sector 18, Noida,741000,38257,Diesel,Manual
2017,Tata,Tiago 1.2 Revotron XZ,Noida, Noida,300000,60000,Petrol,Manual
2011,Tata,Nano Lx,Noida, Noida,59500,50000,Petrol,Manual
2021,Tata,Nexon XM S Diesel BSVI,Noida, Noida,854000,61410,Diesel,Manual
2019,Tata,Nexon 1.2 Revotron XZ Plus,Sector 18, Noida,720000,68269,Petrol,Manual
2020,Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,Sector 18, Noida,910000,37456,Petrol,Manual
2019,Tata,Nexon 1.2 Revotron XM,Sector 18, Noida,700000,18382,Petrol,Manual
2019,Tata,Nexon KRAZ Diesel,Sector 39, Noida,690000,61857,Diesel,Manual
2019,Tata,Nexon 1.2 Revotron XZ Plus,Noida, Noida,797000,24076,Petrol,Manual
2018,Tata,Nexon 1.2 Revotron XZA Plus DualTone,Noida, Noida,692000,102762,Petrol,Automatic
2019,Tata,Nexon 1.2 Revotron XZA Plus DualTone,Noida, Noida,874000,46310,Petrol,Automatic
2022,Tata,Nexon XZ BSVI,Noida, Noida,912000,7371,Manual,Automatic
2019,Tata,Nexon 1.5 Revotorq XZA Plus,Sector 39, Noida,775000,49634,Diesel,Automatic
2022,Tata,Nexon XZA Plus AMT BSVI,Sector 18, Noida,1029000,12616,Petrol,Automatic
2014,Tata,Safari DICOR 2.2 LX 4x2,Noida, Noida,2000000,128529,Diesel,Manual
2019,Tata,Harrier XZ BSIV,Sector 18, Noida,1254000,52417,Diesel,Manual
2021,Tata,Nexon XM S BSVI,Noida, Noida,765000,34000,Petrol,Manual
2022,Tata,Harrier XZS Dark Edition,Sector 18, Noida,1761000,23517,Diesel,Manual
2017,Tata,Zest Revotron 1.2 XT,Sector 18, Noida,444000,66579,Petrol,Manual
2022,Tata,Tigor XZ Plus CNG BSVI,Noida, Noida,755000,8872,Manual,Manual
2018,Toyota,Fortuner 2.8 2WD AT BSIV,Noida, Noida,2775000,60000,Diesel,Automatic
2023,Toyota,Fortuner Legender 4x4 AT BSVI,Noida, Noida,5175000,25000,Diesel,Automatic
2021,Toyota,Urban cruiser Premium AT,Noida, Noida,1045000,32000,Petrol,Automatic
2019,Toyota,Fortuner 2.8 2WD MT,Noida, Noida,2925000,110000,Diesel,Manual
2022,Toyota,Fortuner 4X2 Diesel AT,Noida, Noida,4000000,32800,Diesel,Automatic
2022,Toyota,Fortuner 4X2 Diesel AT BSVI,Noida, Noida,4000000,32000,Diesel,Automatic
2018,Toyota,Fortuner 2.8 2WD MT BSIV,Noida, Noida,2400000,93000,Diesel,Manual
2017,Toyota,Fortuner 2.8 2WD AT BSIV,Noida, Noida,2800000,50000,Diesel,Automatic
2023,Toyota,Hyryder V AT,Noida, Noida,1875000,20000,Petrol,Automatic
2017,Toyota,Fortuner 2.8 4WD AT BSIV,Noida, Noida,2600000,50000,Diesel,Automatic
2020,Toyota,Fortuner 2.8 2WD AT,Vikas Puri, New Delhi,3100000,65000,Diesel,Automatic
2021,Honda,Jazz ZX,Undri, Pune,829000,16113,Petrol,Manual
2015,Honda,Jazz VX CVT,Viman Nagar, Pune,480000,60000,Petrol,Automatic
2015,Honda,Jazz 1.5 VX i DTEC,Hadapsar, Pune,490000,94829,Diesel,Manual
2015,Honda,Jazz 1.5 VX i DTEC,Wakad, Pune,527000,75991,Diesel,Manual
2022,Honda,Jazz ZX,Hadapsar, Pune,864000,11806,Petrol,Manual
2018,Honda,Jazz VX CVT,Kothrud, Pune,680000,60300,Petrol,Automatic
2018,Honda,Jazz 1.2 VX i VTEC,Kondhwa Road, Pune,645000,11000,Petrol,Manual
2012,Honda,Jazz Basic,Chinchwadgaon, Pune,325000,86000,Petrol,Manual
2014,Honda,Brio S MT,Thathawade, Pune,306000,92024,Petrol,Manual
2014,Honda,Brio S MT,Undri, Pune,300000,95634,Petrol,Manual
2017,Honda,Jazz 1.2 SV i VTEC,Kondhwa Road, Pune,490000,55000,Petrol,Manual
2018,Honda,Brio 1.2 S Option MT,Undri, Pune,435000,40502,Petrol,Manual
2016,Honda,Jazz VX,Kothrud, Pune,500000,69000,Petrol,Manual
2016,Honda,Jazz 1.2 VX i VTEC,Thathawade, Pune,433000,32248,Petrol,Manual
2018,Honda,Brio 1.2 S MT,R P T S Khandala, Pune,400000,20850,Petrol,Manual
2012,Honda,Brio S MT,Dehu Road Cantt, Pune,280000,66990,Petrol,Manual
2016,Honda,Jazz 1.2 SV i VTEC,Wakad, Pune,435000,64711,Petrol,Manual
2013,Honda,Brio S MT,Kothrud, Pune,300000,38000,Petrol,Manual
2012,Honda,Brio S MT,Undri, Pune,210000,83048,Petrol,Manual
2011,Honda,Jazz S,Kothrud, Pune,270000,77000,Petrol,Manual
2014,Honda,Mobilio V i-DTEC,Dhankawadi, Pune,550000,35063,Diesel,Manual
2015,Honda,Mobilio S i-VTEC,Kharadi, Pune,495000,56000,Petrol,Manual
2016,Honda,Mobilio E i-DTEC,Pune, Pune,600000,90000,Diesel,Manual
2021,Honda,Amaze VX Petrol BSIV,Hadapsar, Pune,719000,49849,Petrol,Manual
2017,Honda,City i VTEC SV,Balewadi, Pune,610000,63000,Petrol,Manual
2016,Honda,City i VTEC SV,Wakad, Pune,573000,111329,Petrol,Manual
2015,Honda,City i VTEC CVT VX,Hadapsar, Pune,672000,74447,Petrol,Automatic
2016,Honda,City i VTEC CVT VX,Hadapsar, Pune,695000,89724,Petrol,Automatic
2015,Honda,City i VTEC SV,Wakad, Pune,549000,44816,Petrol,Manual
2015,Honda,City V MT AVN,Dhankawadi, Pune,590000,81245,Petrol,Manual
2018,Honda,City i-VTEC CVT V,Kasarwadi, Pune,790000,30000,Petrol,Automatic
2017,Honda,City i-VTEC SV,Wakad, Pune,672000,39242,Petrol,Manual
2016,Honda,City i VTEC CVT VX,Wakad, Pune,675000,99852,Petrol,Automatic
2015,Honda,City i DTEC VX Option,Kothrud, Pune,625000,120000,Diesel,Manual
2019,Honda,Amaze VX Diesel BSIV,Rahatani, Pune,755000,114000,Diesel,Manual
2014,Honda,Amaze VX i-VTEC,Wakad, Pune,430000,86454,Petrol,Manual
2015,Honda,Amaze VX i-VTEC,Hadapsar, Pune,484000,57218,Petrol,Manual
2019,Honda,Amaze VX CVT Petrol BSIV,Thathawade, Pune,782000,37227,Petrol,Automatic
2014,Honda,City i DTec V,Rahatani, Pune,525000,77000,Diesel,Manual
2016,Honda,City i VTEC VX,Thathawade, Pune,615000,82422,Petrol,Manual
2014,Honda,City i VTEC S,Thathawade, Pune,557000,43715,Petrol,Manual
2014,Honda,City SV MT,Dhankawadi, Pune,495000,76671,Petrol,Manual
2021,Honda,City ZX CVT,Wakad, Pune,1372000,22325,Petrol,Automatic
2019,Honda,WRV 2017-2020 i-VTEC VX,Dhankawadi, Pune,850000,6445,Manual,Automatic
2018,Honda,WR-V i-DTEC VX,Rahatani, Pune,800000,90000,Diesel,Manual
2019,Honda,WRV 2017-2020 i-VTEC VX,Kasarwadi, Pune,805000,38009,Petrol,Manual
2017,Honda,WRV 2017-2020 i-DTEC VX,Kasarwadi, Pune,775000,87385,Diesel,Manual
2017,Honda,WR-V i-DTEC VX,Rahatani, Pune,800000,68000,Diesel,Manual
2019,Honda,BR-V i-VTEC VX MT,Rahatani, Pune,825000,60000,Petrol,Manual
2021,Honda,WR-V VX,Undri, Pune,889000,23172,Petrol,Manual
2017,Honda,WRV 2017-2020 i-VTEC S,Kondhwa Road, Pune,589000,47000,Petrol,Manual
2017,Honda,WRV 2017-2020 i-DTEC VX,Undri, Pune,782000,83820,Diesel,Manual
2021,Honda,WR-V VX,Thathawade, Pune,915000,28364,Petrol,Manual
2017,Honda,WRV 2017-2020 i-VTEC VX,Thathawade, Pune,592000,62305,Petrol,Manual
2017,Honda,WRV 2017-2020 i-DTEC VX,Chinchwadgaon, Pune,780000,85000,Diesel,Manual
2018,Honda,BR-V i-VTEC V CVT,Rahatani, Pune,825000,64000,Petrol,Automatic
2017,Honda,WRV 2017-2020 i-DTEC VX,Thathawade, Pune,574000,81682,Diesel,Manual
2008,Honda,CR-V 2.4L 4WD MT,Yerwada, Pune,299000,113000,Petrol,Manual
2017,Honda,WRV 2017-2020 i-VTEC S,Kasarwadi, Pune,625000,33000,Petrol,Manual
2004,Honda,CR-V 2.0L 2WD MT,Hadapsar, Pune,170000,83000,Petrol,Manual
2019,Honda,WRV 2017-2020 i-VTEC VX,Bavdhan, Pune,835000,38000,Petrol,Manual
2020,Honda,WR-V VX Diesel,Hadapsar, Pune,875000,94289,Diesel,Manual
2016,Honda,BR-V i-VTEC V CVT,Hadapsar, Pune,688000,92515,Petrol,Automatic
2012,Hyundai,i20 Sportz 1.4 CRDi,Pune, Pune,286000,100500,Diesel,Manual
2014,Hyundai,EON D Lite Plus,Thathawade, Pune,273000,51189,Petrol,Manual
2020,Hyundai,Santro Sportz AMT,Wakad, Pune,479000,55857,Petrol,Automatic
2017,Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Thathawade, Pune,561000,24391,Petrol,Automatic
2016,Hyundai,EON Era Plus,Pune, Pune,245000,70000,Petrol,Manual
2014,Hyundai,EON Era Plus,Thathawade, Pune,285000,48229,Petrol,Manual
2014,Hyundai,Grand i10 Sportz,Thathawade, Pune,402000,77767,Petrol,Manual
2016,Hyundai,Grand i10 Asta,Hadapsar, Pune,419000,110136,Petrol,Manual
2014,Hyundai,i10 Sportz,Hadapsar, Pune,342000,52798,Petrol,Manual
2015,Hyundai,Elite i20 2014-2017 Sportz 1.2,Hadapsar, Pune,503000,83233,Petrol,Manual
2014,Hyundai,Grand i10 Asta Option AT,Wakad, Pune,446000,55575,Petrol,Automatic
2014,Hyundai,Elite i20 2014-2017 Sportz 1.2,Hadapsar, Pune,489000,63311,Petrol,Manual
2016,Hyundai,i10 Magna 1.1L,Wakad, Pune,304000,56354,Petrol,Manual
2014,Hyundai,i10 Magna 1.1L,Wakad, Pune,314000,70701,Petrol,Manual
2018,Hyundai,Grand i10 1.2 Kappa Magna AT,Undri, Pune,519000,33441,Petrol,Automatic
2018,Hyundai,Elite i20 2017-2020 Petrol Spotz,Kharadi, Pune,645000,32000,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Undri, Pune,501000,74977,Petrol,Automatic
2022,Hyundai,i20 Asta Opt Turbo DCT BSVI,Wakad, Pune,1131000,8433,Automatic,Automatic
2017,Hyundai,Verna 1.6 CRDI AT SX Option,Wakad, Pune,839000,73154,Diesel,Automatic
2018,Hyundai,Xcent 1.2 VTVT S,Hadapsar, Pune,559000,41621,Petrol,Manual
2018,Hyundai,Verna VTVT 1.6 AT SX Option,Hadapsar, Pune,1030000,75278,Petrol,Automatic
2017,Hyundai,Verna 1.6 SX VTVT,Undri, Pune,748000,37294,Petrol,Manual
2018,Hyundai,Verna VTVT 1.6 AT SX Option,Wakad, Pune,944000,32993,Petrol,Automatic
2018,Hyundai,Verna CRDi 1.6 SX Option,Hadapsar, Pune,999000,79270,Diesel,Manual
2014,Hyundai,Verna 1.6 SX CRDI (O) AT,Viman Nagar, Pune,500000,95000,Diesel,Automatic
2017,Hyundai,Verna 1.6 CRDi SX,Undri, Pune,766000,122496,Diesel,Manual
2014,Hyundai,Xcent 1.2 Kappa S Option,City, Pune,400000,96000,Petrol,Manual
2017,Hyundai,Verna 1.6 SX VTVT,Undri, Pune,787000,37185,Petrol,Manual
2018,Hyundai,Verna CRDi 1.6 AT SX Plus,Undri, Pune,965000,50653,Diesel,Automatic
2018,Hyundai,Verna VTVT 1.6 SX,Hadapsar, Pune,727000,63783,Petrol,Manual
2016,Hyundai,Verna 1.6 VTVT AT SX,Undri, Pune,577000,25283,Petrol,Automatic
2011,Hyundai,Verna 1.6 SX VTVT AT,Viman Nagar, Pune,400000,89000,Petrol,Automatic
2011,Hyundai,Verna 1.6 SX CRDi (O),Viman Nagar, Pune,390000,97000,Diesel,Manual
2013,Hyundai,Verna SX CRDi AT,Viman Nagar, Pune,490000,68000,Diesel,Automatic
2015,Hyundai,Verna 1.6 CRDi SX,Chinchwadgaon, Pune,590000,105000,Diesel,Manual
2016,Hyundai,Verna 1.6 VTVT AT SX,Undri, Pune,542000,65882,Petrol,Automatic
2021,Hyundai,Aura SX Option,Thathawade, Pune,726000,15883,Petrol,Manual
2022,Hyundai,Verna SX,Thathawade, Pune,1313000,13694,Petrol,Manual
2023,Hyundai,Tucson Signature AT BSVI,Pune, Pune,2985000,15000,Petrol,Automatic
2020,Hyundai,Venue SX Opt Turbo iMT BSVI,Hadapsar, Pune,925000,34912,Petrol,Manual
2016,Hyundai,Creta 1.6 VTVT AT SX Plus,Wakad, Pune,857000,70863,Petrol,Automatic
2016,Hyundai,Creta 1.6 CRDi AT SX Plus,Wakad, Pune,922000,90145,Diesel,Automatic
2019,Hyundai,Creta 1.6 SX,Undri, Pune,1018000,69869,Petrol,Manual
2018,Hyundai,Creta 1.6 CRDi SX Plus Dual Tone,Wakad, Pune,995000,84527,Diesel,Manual
2019,Hyundai,Venue SX Plus Turbo DCT,Hadapsar, Pune,936000,36248,Petrol,Automatic
2016,Hyundai,Creta 1.6 CRDi AT SX Plus,Wakad, Pune,1047000,76658,Diesel,Automatic
2019,Hyundai,Creta 1.6 EX Petrol,Wakad, Pune,984000,26653,Petrol,Manual
2016,Hyundai,Creta 1.6 CRDi AT SX Plus,Hadapsar, Pune,997000,60239,Diesel,Automatic
2017,Hyundai,Creta 1.6 VTVT AT SX Plus,Hadapsar, Pune,916000,112945,Petrol,Automatic
2020,Hyundai,Creta SX Opt Diesel,Kothrud, Pune,1625000,83000,Diesel,Manual
2015,Hyundai,Santa Fe 4WD AT,Shaniwar Peth, Pune,945000,94000,Diesel,Automatic
2021,Hyundai,Venue SX Turbo,City, Pune,753000,45750,Petrol,Manual
2017,Hyundai,Creta 1.6 CRDi AT SX Plus,Wakad, Pune,1044000,81664,Diesel,Automatic
